variable.matsuri_food_f.1	축제 첫 번째의 요리 상인의 상점 생성에 성공했습니다.
variable.nao.289	나오로부터 고양이 글로브를 받았습니다. \n
variable.nao.290	나오로부터 고양이 부츠를 받았습니다. \n
variable.nao.291	전생입니까…? <br/>내가 생각컨대… 전생을 하려면 아직 빠른 것이 아닐까요? <br/>좀 더, 이 에린에서의 현재의 생활을 즐겨 봅시다. <br/>지금의 인생에서도, 아직 중요한 일이 있을 것입니다.
variable.nao.292	전생입니까…? <br/>그렇네요… 나로서는<br/>전생 되려면 아직 빠른 것 같은 생각이 듭니다. <p/>아직 20세에도 되시고 있지않고,<br/>에린으로 살기 시작해 아직 3년도 지나지지 않기 때문에…. <br/>좀 더, 이 에린에서의 현재의 생활을 즐겨 보지 않겠습니까? <br/>지금의 인생에서도, 아직 중요한 일이 있을 것입니다.
variable.nao.293	그 기분에 감사합니다….
variable.nao.294	그 기분에 감사합니다….
variable.nao.295	<npcportrait name='NONE'/><title name='NONE'/>무늬가 있는 흑의 드레스를 입고 있는 청렴한 소녀. <br/>바다를 연상시키는 푸른 눈동자에는, 빨려 들여갈 것 같은 신비적인 아름다움이 느껴진다. <br/>예쁜 피부와 인형과 같이 사랑스러운 몸매는, 왠지 이 세상의 사람은 아닌 것 같은 위화감조차 기억하는 것 같다.
variable.nao.296	아,<username/>씨, 어서 오십시오. <br/>이쪽에 부른 것은,<br/>드리고 싶은 것이 있었기 때문에입니다…. <p/>오늘은,<username/>씨의 세계에서는<br/>매우 소중한 사람이 태어난 날인것 같네요…<br/>그것을 축하해, 선물을 서로 준다고 들은 것입니다. <p/>그래서… 조금 어색할지도 모릅니다만<br/>나도 뭔가를 드리고 싶어서…<button title='계속된다' keyword='@continue'/>
variable.nao.297	아… 미안합니다. 목록이 가득해… 인도할 수 없는 것도 알지 못하고…. <br/>이번에 또 계시면, 반드시 드리네요.
variable.nao.298	아… 미안합니다. 목록이 가득해… 인도할 수 없는 것도 알지 못하고…. <br/>이번에 또 계시면, 반드시 드리네요.
variable.nao.299	나오에 크리스마스 케이크와 산타 모자를 받았습니다.
variable.nao.300	나오에 크리스마스 케이크를 받았습니다.
variable.nao.301	나오에 산타 모자를 받았습니다.
variable.nao.302	(나오가 정중하게 포장한 선물을 건네주었다.)<p/><username/>씨가 이 세계에서<br/>언제나 즐겁게 건강하게 보낼 수 있는 것을<br/>빌고 있습니다. <br/>오늘이 즐거운 날이 되면 좋겠다고 생각합니다. <p/><username/>씨, 메리 크리스마스.
variable.nao.303	조금 전, 모험가가 이리아라고 하는 대륙을 발견했습니다. <br/>그것에 의해,<username/>씨는 에린으로<br/>우르라와 이리아, 2개의 대륙에 모험할 수 있게 된 것 같습니다. <p/>지금은 우르라의 티르코네일에 갈 수 있습니다만,<br/>우르라로부터 바다를 넘어 이리아에도 한 번 갈 수 있으면 좋을 것입니다.
variable.nao.304	새로운 몸은, 10세부터 17세까지의 사이에 선택할 수가 있습니다. <br/>그러나 최초와 같이, 17세이니까 라고 해 7 AP가 가산된 상태로는 되지 않습니다. <br/>AP는, 지금 가지고 있는 그대로의 수치가 유지됩니다. <p/>그리고, 레벨과 탐험 레벨이 1이 됩니다. <br/>라고는 해도, 다음의 인생에서도 스킬은 그대로 계승되기 때문에, 걱정하시지 않고. <br/><username/>씨는 과거의 레벨 1은 아닙니다. <p/>탐험 퀘스트는<br/>낮은 레벨로부터 다시 받지 않으면 안됩니다만,<br/><username/>씨에게는 큰 문제가 되지 않을 것입니다. <p/><image local='true' name='Rebirth_01_c2' width='200' height='200'/>소망이라면, 레벨과 나이를 리셋트 하지 않고 모습만을 바꿀 수도 있습니다. <br/>그 경우에는, 현재의 능력치가 그대로 보존되어 모습만이 바뀝니다. <br/>정말로 모습만을 바꾸고 싶을 때는, 「레벨과 나이를 리셋트」를 선택하지 않으면 좋습니다. <p/><image local='true' name='Rebirth_02_c2' width='200' height='200'/>성별과 모습도, 같은 방법으로 바꿀 수가 있습니다. <br/>「성별과 모습을 바꾼다」를 선택하면, 새로운 성별과 모습을 선택할 수가 있습니다. <br/>원래의 모습을 그대로 유지하고 싶을 때는, 이 항목을 선택하지 말아 주세요. <p/>
variable.nao.305	전생 후에, 우르라의 티르코네일에 가고 싶다면, 우르라로 전생. <br/>이리아의 케르라베이스캐프에 가고 싶다면, 이리아로 전생. <br/>원래 있던 장소에 가고 싶다면,<br/>「마지막에 로그아웃 한 장소에 이동」을 선택해 주세요.
variable.nao.306	<listbox page_size='7' title='나오와의 회화' cancel='@end'><button title='에린이란 무엇입니까? ' keyword='@erin'/><button title='마비노기란 무엇입니까? ' keyword='@mabinogi'/><button title='나는 무엇을 하면 좋습니까? ' keyword='@todo'/><button title='멋진 모험을 하려면? ' keyword='@adventure'/><button title='잘 전투하려면? ' keyword='@combat'/><button title='다른 주제로 회화' keyword='@else'/><button title='이제 괜찮습니다. ' keyword='@end'/></listbox>
variable.nao.307	에린으로 할 수 있는 모험은 많이 있습니다. <br/>우르라에서의 사냥이나 던전의 탐험, 세계에 숨겨진 이야기…<br/>그리고 이리아에서의 유적 탐험…<p/>이 2개의 장소를 왕래하면서, 다른 모험을 해 봐 주세요. <br/><username/>씨가 하고 싶은 것을 되고 있으면,<br/>언젠가 훌륭한 모험가가 되어 있을 것입니다.
variable.nao.308	전투로 제일 중요한 일은, 스킬을 얼마나 냉정하게 사용할 수 있는일까라고 생각합니다. <br/>넘어지거나 해, 공격의 흐름이 멈추었을 때,<br/>다음에 어떻게 연결하면 좋은지, 정확하게 판단하지 않으면 안됩니다. <br/>디펜스 스킬로 적의 반격을 막을 준비. 그렇게 냉정한 판단이 중요합니다. <p/>또, 스킬은 트레이닝을 거듭하는 만큼, 강력이 되어 갑니다. <br/>트레이닝에는 다양한 방법이 있으므로,<br/>스킬 북을 읽거나 마을의 사람에게 들어… 스킬을 사용하면서<br/>단념하지 않고 계속해 가면, 강력한 스킬이 몸에 붙을 것입니다. <p/>물론 강한 무기를 가지는 일도, 전투를 유리하게 진행하는 방법입니다. <br/>엔챤트 스크롤이나 개조한 무기,<br/>정령 무기를 만들면, 공격력이 올라갑니다. <p/>이러한 것은<username/>씨 혼자라도 손에 들어 옵니다만,<br/>다른 여행자와의 만남의중에서<br/>살려 받을 수 있겠지요.
variable.nao.309	광대한 대지에서 탐험이나 발굴을 하고 싶으면 이리아 대륙에,<br/>옷을 만들어 팔거나 던전을 탐색하고 싶으면<br/>우르라 대륙의 티르코네일이라고 하는 거리에 가는 것이 좋을 것입니다. <p/>처음은 사람이 많이 모이는 거리가 있는 우르라가 추천입니다만,<br/><username/>씨는 어느 쪽을 선택합니까?
variable.nao.310	<button title='이리아' keyword='@to_iria'/><button title='우르라' keyword='@to_errin'/><button title='설명을 한번 더' keyword='@replay'/>
variable.nao.311	이리아로부터 스타트를 선택했습니다.
variable.nao.312	<username/>씨, 이리아에 갑니까?
variable.nao.313	<button title='한번 더 생각해 봅니다' keyword='@cancel'/><button title='네' keyword='@Yes'/>
variable.nao.314	심의 준비는 할 수 있었습니까? <p/>이제 곧 이리아에 출발합니다. <br/>이리아에 도착하면, 피온이라고 하는 친구가<username/>씨를 도와 줄 것이기 때문에, 걱정하지 말아 주세요. <br/>피온과 헤어지면, 알렉시나씨를 방문해 주세요. <p/><image name='Tutorial_iria'/>이리아의 남서에 있는 항구에는 많은 모험가들이 있을 것입니다. <br/>알렉시나씨에게는 이야기를 해 두었으니까, 나의 소개장을 보여 주세요. <p/><image name='NPC_Alexina'/>탐험 대장의 알렉시나씨는 케르라베이스캐프에 있다고 생각합니다. <br/>도착하면 지도의 화살표를 찾아 주세요. <p/>내가 만든 빵과 약간의 정보가 실려 있는 책을 드립니다. <br/>이리아에 도착하면, 목록을 열어 확인해 주세요. <p/><image name='Novice_items'/><npcportrait name='NONE'/><title name='NONE'/>(나오로부터 빵과 여행자 가이드를 받았다.)<p/>이리아에서의 모든 사건이 행복한 것이도록…. <br/>그럼, 머지않아 또 만나뵙시다.
variable.nao.315	우르라로부터 스타트를 선택했습니다.
variable.nao.316	<username/>씨, 티르코네일에 갑니까?
variable.nao.317	<button title='한번 더 생각해 봅니다' keyword='@cancel'/><button title='네' keyword='@Yes'/>
variable.nao.318	에린의 주민들은, 그 대부분이 「우르라」라고 하는 이름의 대륙에 살고 있습니다. <br/>그리고 그들은, 우르라 대륙 이외의 다른 대륙이 에린에 존재한다고 하는 일을<br/>바로 최근까지 몰랐습니다. <br/>나는… 바람의 소문으로 들었던 것은 있었습니다만…. <p/>그리고, 최근이 되어 수명의 탐험가들이 신대륙 이리아를 발견했습니다. <br/>에린의 주민들은 우르라 대륙 밖에 몰랐기 (위해)때문에<br/>많은 사람들은 우르라 대륙을 에린, 신대륙을 이리아라고 부르고 있는 것 같습니다. <p/>이리아는 새롭게 발견된 장소인 것로<br/>많은 에린의 주민들이 탐험하고 있습니다. <br/>물론<username/>씨와 같은 미레 시안안에도<br/>탐험에 향하는 사람들이 여럿 있어요.
variable.nao.319	감사합니다… 사랑스러운 탐험가의 옷이군요. <br/>그럼, 다음으로부터<username/>씨에게 만나뵐 때는 이 옷을 입어 오네요.
variable.nao.320	감사합니다… 사랑스러운 옷이군요. <br/>그럼, 다음으로부터<username/>씨에게 만나뵐 때는 이 옷을 입어 오네요.
variable.nao.321	<username/>씨는 소울 스트림을 건너, 에린에서는 엘프의 모습으로 태어났습니다. <br/>엘프의 신체는 인간보다 나긋나긋해,<br/>기민성이 풍부해, 선명하게 용감하게 활을 잘 다룹니다. <p/>그런 신체에 머문<username/>씨의 영혼도 또,<br/>아름다움과 용감함을 겸비할 수 있도록 빌고 있습니다.
variable.nao.322	「에린」이란,<username/>씨가 지금부터 가는 세계의 이름입니다. <br/>통상 마비노기의 세계라고 말해지고 있는 곳이 「에린」인 것입니다. <p/>조금 전까지 에린은 한산하고 있던 것입니다만,<br/><username/>씨와 같은 다른 세계의 사람들이 조금씩 이주해,<br/>활기 있는 모습으로 바뀌고 있습니다. <p/>에린은 우르라와 이리아라고 하는 큰 2개의 대륙으로부터 되어 있습니다. <br/>우르라에는 인간들이 많이 살아,<br/>이리아에는<username/>씨와 같은 엘프가 살고 있습니다만,<br/>서로가 다시 만나게 된 것은, 바로 최근의 일입니다. /<p/><username/>씨는 이리아의 콘누스라고 하는<br/>곳에 있는, 엘프의 마을에 가는 일이 되겠지요. <br/>거기는<username/>씨와 같이 소울 스트림을 건너 온 것은 아니고,<br/>에린으로 태어난 엘프들이 살고 있는 곳입니다. <p/>거기에 가면, 반드시 마을의 엘프들이<br/><username/>씨를 도와 주겠지요.
variable.nao.323	콘누스의 엘프들은 과거와 단절된 기억을 되찾기 (위해)때문에,<br/>선대의 유적을 조사하고 있다고 들었습니다. <p/><username/>씨, 부디 그들에게 힘을 빌려 주세요. <br/>그들의 거들기를 해 받을 수 있으면, 그 과정에서 서서히,<br/>탐험에 관한 여러가지 일을 배울 수가 있겠지요. <p/>탐험중에 조우하는 위험한 동물이나 몬스터로부터<br/>몸을 지키기 위해, 싸움에도 익숙해지지 않으면 안 될 것입니다만,<br/>반드시,<username/>씨라면 완수할 수 있다고 믿고 있습니다.
variable.nao.324	심의 준비는 할 수 있었습니까? <p/>이제 곧 에린에 출발합니다. <br/>에린에 도착하면, 웨나라고 하는 나의 작은 친구가 기다리고 있습니다. <br/>웨나에 부탁하면,<username/>씨가 엘프로서 살아가는데<br/>필요한 여러가지 일을 배울 수 있겠지요. <p/>웨나가 가르쳐 주는 것을 모두 배우면,<br/>엘프의 마을에 갈 수가 있습니다. <br/><p/>내가 만든 빵과 약간의 정보가 실려 있는 책을 드립니다. <br/>에린에 도착하면, 목록을 열어 확인해 주세요. <p/><image name='Novice_items'/><npcportrait name='NONE'/><title name='NONE'/>(나오로부터 빵과 여행자 가이드를 받았다.)<p/>에린에서의 모든 사건이 행복한 것이도록…. <br/>그럼, 머지않아 또 만나뵙시다. <username/>씨.
variable.nao.325	심의 준비는 할 수 있었습니까? <p/>이제 곧 엘프의 마을 필리아에게 출발합니다. <p/><image name='NPC_vena' width='200' height='200'/>필리아에게 도착하면, 웨나라고 하는 나의 작은 친구가 기다리고 있습니다. <br/>웨나에 부탁하면,<username/>씨가 엘프로서 살아가기 위해서 필요한<br/>여러가지 것을 가르쳐 줄 것입니다. <p/>웨나와 헤어진 뒤는, 엘프의 마을에 향해 주세요. <br/>촌장씨에게는 미리 이야기 해 두었으니까, 나의 소개장을 보여 줘 받을 수 있으면,<br/>반드시<username/>씨를 도와 줄 것입니다. <p/>그리고, 내가 만든 빵과 정보가 몇개인가 기록된 책을 드립니다. <br/>필리아에게 도착하면, 목록을 열어 확인해 봐 주세요. <p/><image name='Novice_items'/><npcportrait name='NONE'/><title name='NONE'/>(나오로부터 빵과 여행자 가이드를 받았다.)<p/>에서는, 에린에서의 모든 사건이 행복한 것이도록…. <br/>머지않아 또 만나뵙시다. <username/>씨. <br/>
variable.nao.326	(나오에, 그녀로부터 받은 생일 선물을 1개씩 모두 모았다고 전했다.)<p/>아무튼…! <br/>나로부터의 선물, 소중하게 취해 두어 주신 것이군요…. <br/>굉장히 기쁩니다. 감사합니다. <p/>답례에, 자그마합니다만 선물을 드립니다. <br/>에린에 가고 나서 봐 주세요.
variable.nao.327	아… 선물을 드리려고 생각한 것입니다만,<br/>목록이 가득한 같네요. <br/>에린으로 목록이 정리되면,<br/>또 이번에 만나뵈었을 때, 그 이야기를 해 주세요.
variable.nao.328	에린의 이멘마하에서는, 성당에서 결혼식이 열리는 것 같습니다. <br/>서로 사랑하는 남녀가 영원의 인연을 맹세해<br/>그 두 사람을 모든 사람들이 축하해 주다니… 로맨틱하네요?
variable.nao.329	소울 스트림으로부터 계신 여러분은<br/>자신의 집을 갖고 싶은 것입니까?
variable.nao.330	이리아는 정말로 멋진 곳이군요. <br/>맑은 푸른 하늘에 태양과 달이 왕래해, 거기에 따르는 하늘과 대지의 변화는<br/>보고 있는 것만으로 시간을 잊어 버릴 것 같습니다.
variable.nao.331	사막의 엘프의 마을, 필리아에게는 오아시스가 있습니다. <br/>투명한 반짝이는 수면 위에 서는 탑은,<br/>오아시스의 신비적인 모습을 닫고 있습니다…. <p/>모든 것을 가리는 것 같은 격렬한 모래폭풍과<br/>모든 것을 진정시키는 것 같은 온화한 오아시스…<br/>사막은 정말로 신비적인 장소입니다.
variable.nao.332	일전에 선물 해 받은 탐험가의 옷 쪽이 좋습니까? <br/>그럼… 이번부터<username/>씨에게 만나뵐 경우에는, 탐험가의 옷을 입어 오네요. <br/><button title='고마워요' keyword='@pinkdress'/><button title='그러한 의미가 아니고…' keyword='@cancel'/>
variable.nao.333	일전에 선물 해 받은 이리아카쥬아르룩크 쪽이 좋습니까? <br/>그럼… 이번부터<username/>씨에게 만나뵐 경우에는, 이리아카쥬아르룩크를 입어 오네요. <br/><button title='고마워요' keyword='@pinkdress'/><button title='그러한 의미가 아니고…' keyword='@cancel'/>
variable.nao.334	일전에 선물 해 받은 유카타 쪽이 좋습니까? <br/>그럼, 이번부터<username/>씨에게 만나뵐 경우에는, 유카타를 입어 오네요. <br/><button title='고마워요' keyword='@pinkdress'/><button title='그러한 의미가 아니고…' keyword='@cancel'/>
variable.nao.335	감사합니다. <br/>이것은<username/>씨가 사는 세계의 옷입니까? 예쁘다…. <br/>그럼, 다음으로부터<username/>씨에게 만나뵐 때는, 이 옷을 입어 오네요.
variable.nao.336	심의 준비는 할 수 있었습니까? <p/>이제 곧 엘프의 마을 필리아에게 출발합니다. <p/><image name='NPC_vena' width='200' height='200'/>필리아에게 도착하면, 웨나라고 하는 나의 작은 친구가 기다리고 있습니다. <br/>웨나에 부탁하면,<username/>씨가 엘프로서 살아가기 위해서 필요한<br/>여러가지 것을 가르쳐 줄 것입니다. <p/>웨나와 헤어진 뒤는, 엘프의 마을에 향해 주세요. <br/>촌장씨에게는 미리 이야기 해 두었으니까, 나의 소개장을 보여 줘 받을 수 있으면,<br/>반드시<username/>씨를 도와 줄 것입니다. <p/>그리고, 내가 만든 빵과 정보가 몇개인가 기록된 책을 드립니다. <br/>필리아에게 도착하면, 목록을 열어 확인해 봐 주세요. <p/><image name='Novice_items'/><npcportrait name='NONE'/><title name='NONE'/>(나오로부터 빵과 여행자 가이드를 받았다.)<button title='계속' keyword='@continue'/>
variable.nao.337	초심자 타이틀과 초심자 전용 병아리 모자를 받았습니다.
variable.nao.338	그리고… 에린에 오신지 얼마 안된<username/>씨를 위해서<br/>이 초심자 타이틀과 병아리 모자를 드립니다. <p/>「타이틀」은 그 밖에도 다양하게 종류가 있습니다만,<br/>이 초심자 타이틀은,<username/>씨가 에린에서의<br/>생활에 익숙할 때까지는, 반드시 도움이 된다고 생각합니다. <p/>사랑스러운 병아리 모자도, 에린에서의<br/>새로운 만남의 계기가 되겠지요. <p/>그럼, 에린에서의 모든 사건이 행복한 것이도록…. <br/>머지않아 또 만나뵙시다. <username/>씨. <br/>
variable.nao.339	심의 준비는 할 수 있었습니까? <p/>이제 곧 이리아에 출발합니다. <br/>이리아에 도착하면, 피온이라고 하는 친구가<username/>씨를 도와 줄 것이기 때문에, 걱정하지 말아 주세요. <br/>피온과 헤어지면, 알렉시나씨를 방문해 주세요. <p/><image name='Tutorial_iria'/>이리아의 남서에 있는 항구에는 많은 모험가들이 있을 것입니다. <br/>알렉시나씨에게는 이야기를 해 두었으니까, 나의 소개장을 보여 주세요. <p/><image name='NPC_Alexina'/>탐험 대장의 알렉시나씨는 케르라베이스캐프에 있다고 생각합니다. <br/>도착하면 지도의 화살표를 찾아 주세요. <p/>내가 만든 빵과 약간의 정보가 실려 있는 책을 드립니다. <br/>이리아에 도착하면, 목록을 열어 확인해 주세요. <p/><image name='Novice_items'/><npcportrait name='NONE'/><title name='NONE'/>(나오로부터 빵과 여행자 가이드를 받았다.)<button title='계속한다' keyword='@continue'/>
variable.nao.340	초심자 타이틀과 초심자 전용 병아리 모자를 받았습니다.
variable.nao.341	그리고… 에린에 오신지 얼마 안된<username/>씨를 위해서<br/>이 초심자 타이틀과 병아리 모자를 드립니다. <p/>「타이틀」은 그 밖에도 다양하게 종류가 있습니다만,<br/>이 초심자 타이틀은,<username/>씨가 에린에서의<br/>생활에 익숙할 때까지는, 반드시 도움이 된다고 생각합니다. <p/>사랑스러운 병아리 모자도, 에린에서의<br/>새로운 만남의 계기가 되겠지요. <p/>그럼, 이리아에서의 모든 사건이 행복한 것이도록…. <br/>머지않아 또 만나뵙시다.
variable.nao.342	심의 준비는 할 수 있었습니까? <p/>이제 곧 에린에 출발합니다. <p/>에린에 도착하면, 틴이라고 하는 인물을 찾아 주세요. <br/>나의 작은 친구로,<username/>씨의 앞으로의 생활에 도움이 되는 것을 줄 것입니다. <br/>틴과 헤어진 뒤는, 거기에서 북동으로 가면 마을이 있을 것입니다. <p/><image name='Tir_Chonaill'/>티르코네일이라고 하는 작은 마을입니다. <br/>촌장씨에게는 미리 이야기 해 두었으니까, 나의 소개장을 보여 주세요. <p/><image name='NPC_Duncan'/>촌장 던컨씨는, 광장의 동쪽으로 가(오)실 것입니다. <br/>마을에 도착하면, 지도에서 「촌장의 집」를 찾아 봐 주세요. <p/>그리고, 내가 만든 빵과 정보가 몇개인가 기록된 책을 드립니다. <br/>에린에 도착하면, 목록을 열어 확인해 봐 주세요. <p/><image name='Novice_items'/><npcportrait name='NONE'/><title name='NONE'/>(나오로부터 빵과 여행자 가이드를 받았다.)<button title='계속한다' keyword='@continue'/>
variable.nao.343	초심자 타이틀과 초심자 전용 병아리 모자를 받았습니다.
variable.nao.344	그리고… 에린에 오신지 얼마 안된<username/>씨를 위해서<br/>이 초심자 타이틀과 병아리 모자를 드립니다. <p/>「타이틀」은 그 밖에도 다양하게 종류가 있습니다만,<br/>이 초심자 타이틀은,<username/>씨가 에린에서의<br/>생활에 익숙할 때까지는, 반드시 도움이 된다고 생각합니다. <p/>사랑스러운 병아리 모자도, 에린에서의<br/>새로운 만남의 계기가 되겠지요. <p/>그럼, 에린에서의 모든 사건이 행복한 것이도록…. <br/>머지않아 또 만나뵙시다.
variable.nao.345	이전, 선물 해 받은 산타옷을 좋아합니까? <br/>그럼, 이번부터<username/>씨에게 만나뵐 때는,<br/>산타옷을 입어 오네요. <br/><button title='고마워요' keyword='@pinkdress'/><button title='괜찮아' keyword='@cancel'/>
variable.nao.346	네,<username/>씨를 좋아하면…. <br/>
variable.nao.347	<username/>씨는 나의 옷에는 흥미가 없는 것 같네요.
variable.nao.348	감사합니다. <username/>씨의 세계의<br/>크리스마스 때에 입는 것이군요? 매우 사랑스럽다…. <br/>이번부터<username/>씨에게 만나뵐 때는,<br/>선물 해 받은 이 옷을 입어 오네요.
variable.nao.349	<username/>씨는 소울 스트림을 건너, 에린에서는 자이언트의 모습으로 태어났습니다. <br/>자이언트는 거대하고 강한 힘을 가지고 있습니다. <br/>인간이나 엘프보다 훨씬 크고 강한 자이언트의 힘이<br/><username/>씨의 영혼을 언제나 지켜 주도록 빌고 있습니다.
variable.nao.350	「에린」이란,<username/>씨가 지금부터 가는 세계의 이름입니다. <br/>통상 마비노기의 세계라고 말해지고 있는 곳이 「에린」인 것입니다. <p/>조금 전까지 에린은 한산하고 있던 것입니다만,<br/><username/>씨와 같은 다른 세계의 사람들이 조금씩 이주해,<br/>활기 있는 모습으로 바뀌고 있습니다. <p/>에린은 우르라와 이리아라고 하는 큰 2개의 대륙으로부터 되어 있습니다. <br/>우르라에는 인간들이 많이 살아,<br/>또, 이리아에도 수많은 모험자들이 건너 가고 있습니다. <p/>이리아에는<username/>씨와 같은 자이언트도 살고 있습니다만<br/>자이언트와 대립관계에 있는 엘프도 살고 있습니다…. <p/><username/>씨는, 이리아의 피시스라고 하는 곳에 있는<br/>자이언트의 마을에 가는 일이 되겠지요. <br/>거기는<username/>씨와 같이 소울 스트림을 건너 온 것은 아니고,<br/>에린으로 태어난 자이언트들이 살고 있는 곳입니다. <p/>마을의 자이언트들은, 무뚝뚝할지도 모릅니다만,<br/>근친이 되어<username/>씨를 도와 주겠지요.
variable.nao.351	피시스의 자이언트들은 고대 자이언트의 힘을 되찾기 (위해)때문에,<br/>유적을 조사하고 있는 것 같습니다. <br/><username/>씨, 부디 그들에게 힘을 빌려 주세요. <br/>그들의 거들기를 해 받을 수 있으면, 그 과정에서 서서히,<br/>탐험에 관한 여러가지 일을 배울 수가 있겠지요. <p/>탐험중에 조우하는 위험한 동물이나 몬스터로부터<br/>몸을 지키기 위해, 싸움에도 익숙해지지 않으면 안 된다고 생각합니다만,<br/>반드시,<username/>씨라면 완수할 수 있다고 믿고 있습니다.
variable.nao.352	심의 준비는 할 수 있었습니까? <p/><image name='NPC_meriel' width='200' height='200'/>이제 곧 자이언트의 마을 바레스에 출발합니다. <br/>바레스에 도착하면, 메르엘이라고 하는 나의 작은 친구가 기다리고 있습니다. <br/>메르엘에 부탁하면,<username/>씨가 자이언트로서 살아가는데<br/>필요한 여러가지 일을 배울 수 있겠지요. <p/>메르엘이 가르쳐 주는 것을 모두 배우면,<br/>자이언트들을 만날 수 있습니다. <p/>내가 만든 빵과 약간의 정보가 실려 있는 책을 드립니다. <br/>바레스에 도착하면, 목록을 열어 확인해 주세요. <p/><image name='Novice_items'/><npcportrait name='NONE'/><title name='NONE'/>(나오로부터 빵과 여행자 가이드를 받았다.)<p/>에린에서의 모든 사건이 행복한 것이도록…. <br/>그럼, 머지않아 또 만나뵙시다,<username/>씨.
variable.nao.353	신기한 보물상자 열쇠 10개를 받으러 오셨나요? <button title='네' keyword='@Yes'/>
variable.nao.354	아이템을 드렸어요. 조금 후 소지품 확인해 보세요. 그럼 즐거운 이벤트 되세요~
variable.nao.355	아이템을 줄 수 없어요. 미안해요.
variable.nao.356	일전에 선물 해 받은 흰 드레스 쪽이 좋습니까? <br/>그럼… 이번부터<username/>씨에게 만나뵐 경우에는, 흰 드레스를 입어 오네요. <br/><button title='고마워요' keyword='@whitedress'/><button title='그러한 의미가 아니고…' keyword='@cancel'/>
variable.nao.357	네. <username/>씨가, 그 쪽 쪽이 좋다고 말씀하신다면….
variable.nao.358	<username/>씨는, 나의 옷에는 그다지 흥미가 없는 것 같네요….
variable.nao.359	감사합니다. 흰 드레스군요. <br/>그럼, 다음으로부터<username/>씨를 만날 때는, 이 옷을 입어 오네요.
variable.nao.360	일전에 선물 해 받은 후리소데[振袖 쪽이 좋습니까? <br/>그럼, 이번부터<username/>씨에게 만나뵐 경우에는, 후리소데[振袖를 입어 오네요. <br/><button title='고마워요' keyword='@kimono'/><button title='그러한 의미가 아니고…. ' keyword='@cancel'/>
variable.nao.361	네, <username/>씨를 좋아하면…. <br/>
variable.nao.362	<username/>씨는 나의 옷에는 흥미가 없는 것 같네요.
variable.nao.363	감사합니다. 후리소데[振袖군요. <br/>그럼, 다음으로부터<username/>씨를 만날 때는, 이 후리소데[振袖를 입어 오네요.
variable.nao.364	처음으로 여기에 가(오)신 것이라면, 많은 사람들과 함께 생활할 수 있는<br/>우르라 대륙의 마을, 티르코네일에 갈 수 있는 것을 추천합니다. <br/>이리아 쪽은, 어느 정도 익숙해지고 나서 갈 수 있어도 괜찮을까 생각합니다. <p/>그렇지만, 최초부터 탐험을 즐기고 싶은 것이면<br/>이리아를 선택하는 것도 좋을 것입니다. <br/><username/>씨는 어느 쪽으로 하십니까?
variable.nao.365	<button title='티르코네일' keyword='@to_errin'/><button title='이리아' keyword='@to_iria'/><button title='설명을 한번 더' keyword='@replay'/>
variable.nao.366	이리아가 선택되는 것은 좋습니다만,<br/>이리아는 티르코네일(정도)만큼은 편하지 않다고 말하는 일도 기억해 두어 주세요. <br/><username/>씨, 이리아에 갈 수 있습니까?
variable.nao.367	<button title='네' keyword='@Yes'/><button title='한번 더 생각해 봅니다' keyword='@cancel'/>
variable.nao.368	<button title='네' keyword='@Yes'/><button title='한번 더 생각해 봅니다' keyword='@cancel'/>
variable.nao.369	에린의 주민들은, 그 대부분이 「우르라」라고 하는 이름의 대륙에 살고 있습니다. <br/>그리고 그들은, 우르라 이외의 대륙이 에린에 존재한다고 하는 일을<br/>바로 최근까지 몰랐습니다. <br/>나는… 바람의 소문으로 들었던 것은 있었습니다만…. <p/>그리고, 최근이 되어 수명의 탐험가들이 신대륙 이리아를 발견했습니다. <br/>에린의 주민들은 우르라 대륙 밖에 몰랐기 (위해)때문에<br/>많은 사람들은 우르라 대륙을 에린, 신대륙을 이리아라고 부르고 있는 것 같습니다. <p/>이리아는 새롭게 발견된 장소인 것로<br/>챌린지 정신 왕성한 많은 에린의 주민이 탐험하고 있습니다만, 아직 위험한 장소라고 합니다.
variable.nao.370	<username/>씨. 잘 지내셨어요? <br/>오늘 이쪽으로 오시도록 한 건<br/>개인적인 부탁이 있어서예요. <p/><username/>씨 같은 밀레시안 분께<br/>꽃씨를 하나 선물받았는데<br/>여기에선 통 꽃이 피질 않아요... <p/>(나오는 시무룩한 표정을 지었다.)<button title='계속하기' keyword='@continue'/>
variable.nao.371	작은 화분을 1개 받았습니다.
variable.nao.372	힘든 부탁이지만... <p/>이 화분을 맡아 주세요. <br/>에린에서는 물만 제 때 주어도 잘 자란다고 해요. <br/><username/>씨, 부탁 드려요.
variable.nao.373	화분을 맡길 수가 없네요.. <br/>다음에 부탁 드릴게요.
variable.nao.374	<username/>씨. <br/>제가 부탁드린 화분을 잘 키워주셨네요. <p/>정말 향기롭고 예뻐요. <br/><username/>씨 덕분에<br/>이 곳에서도 봄을 누릴 수 있게 되었어요. <p/>(나오의 얼굴에 희미한 미소가 스친다.)<button title='계속하기' keyword='@continue'/>
variable.nao.375	<username/>씨의 정성에는 한참 모자라지만<br/>제가 직접 만든 선물이에요.. <p/>에린에 가서 봐 주세요. <br/>부끄러워요.. <p/><username/>씨, 정말 감사해요.. 감사해요.
